Repository,File_Path,File_Type,Commit_SHA,Parent_SHA,Message,Diff_Myers,Diff_Hist,Discrepancy
repositories/httpie,tests.py,Test Code,00312ead28b26493a99d280bd821a5e02b9169b7,d02ac54130c8dd2820bdb5ff17c5085bcc4672ec,Refactored --pretty and added tests.,"diff --git a/tests.py b/tests.py
index 6e5aec6..e2bbb28 100644
--- a/tests.py
+++ b/tests.py
@@ -1,13 +1,20 @@
+from functools import partial
 import unittest
 from StringIO import StringIO
 from httpie import httpie
 
 
+TERMINAL_COLOR_END = '\x1b[39m'
+
+
 def http(*args, **kwargs):
-    stdout = StringIO()
-    httpie.main(args=args, stdout=stdout,
-                stdin_isatty=True,
-                stdout_isatty=False)
+    http_kwargs = {
+        'stdin_isatty': True,
+        'stdout_isa","diff --git a/tests.py b/tests.py
index 6e5aec6..e2bbb28 100644
--- a/tests.py
+++ b/tests.py
@@ -1,13 +1,20 @@
+from functools import partial
 import unittest
 from StringIO import StringIO
 from httpie import httpie
 
 
+TERMINAL_COLOR_END = '\x1b[39m'
+
+
 def http(*args, **kwargs):
-    stdout = StringIO()
-    httpie.main(args=args, stdout=stdout,
-                stdin_isatty=True,
-                stdout_isatty=False)
+    http_kwargs = {
+        'stdin_isatty': True,
+        'stdout_isa",No
repositories/httpie,README.md,README,73d0f9cd56c7f4a30a27e1b4529a4c80ff9f7579,00312ead28b26493a99d280bd821a5e02b9169b7,Updated readme (--flags).,"diff --git a/README.md b/README.md
index 55ba5c1..74a3078 100644
--- a/README.md
+++ b/README.md
@@ -34,47 +34,47 @@ The data to be sent can also be passed via `stdin`:
     http PUT api.example.com/person/1 X-API-Token:123 < person.json
 
 Most of the flags mirror the arguments you would use with `requests.request`. See `http -h`:
-
-    usage: http [-h] [--json | --form] [--traceback] [--ugly] [--headers | --body]
-                [--style STYLE] [--auth AUTH] [--verify VERIFY] [--proxy PROXY]","diff --git a/README.md b/README.md
index 55ba5c1..74a3078 100644
--- a/README.md
+++ b/README.md
@@ -34,47 +34,47 @@ The data to be sent can also be passed via `stdin`:
     http PUT api.example.com/person/1 X-API-Token:123 < person.json
 
 Most of the flags mirror the arguments you would use with `requests.request`. See `http -h`:
+usage: http [-h] [--json | --form] [--traceback] [--ugly] [--headers | --body]
+            [--request] [--style STYLE] [--auth AUTH] [--verify VERIFY]
+            ",Yes
repositories/httpie,README.md,README,b802f2b960ae5b460ab98d950aefea09baff7957,73d0f9cd56c7f4a30a27e1b4529a4c80ff9f7579,Added `field-name:=raw-json`,"diff --git a/README.md b/README.md
index 74a3078..553ec33 100644
--- a/README.md
+++ b/README.md
@@ -7,7 +7,14 @@ HTTPie is a CLI frontend for [python-requests](http://python-requests.org) built
 
 ### Installation
 
-    pip install httpie
+Latest stable version using [pip](http://www.pip-installer.org/en/latest/index.html):
+
+    pip install -U httpie
+    # easy_install httpie
+
+Master:
+
+    pip install -U https://github.com/jkbr/httpie/tarball/master
 
 
 ### Usage
@@ -27,6 +34,14 @@ Wil","diff --git a/README.md b/README.md
index 74a3078..553ec33 100644
--- a/README.md
+++ b/README.md
@@ -7,7 +7,14 @@ HTTPie is a CLI frontend for [python-requests](http://python-requests.org) built
 
 ### Installation
 
-    pip install httpie
+Latest stable version using [pip](http://www.pip-installer.org/en/latest/index.html):
+
+    pip install -U httpie
+    # easy_install httpie
+
+Master:
+
+    pip install -U https://github.com/jkbr/httpie/tarball/master
 
 
 ### Usage
@@ -27,6 +34,14 @@ Wil",No
repositories/httpie,httpie/httpie.py,Source Code,b802f2b960ae5b460ab98d950aefea09baff7957,73d0f9cd56c7f4a30a27e1b4529a4c80ff9f7579,Added `field-name:=raw-json`,,,No
repositories/httpie,setup.py,Source Code,b802f2b960ae5b460ab98d950aefea09baff7957,73d0f9cd56c7f4a30a27e1b4529a4c80ff9f7579,Added `field-name:=raw-json`,"diff --git a/setup.py b/setup.py
index e6cd692..ee64f22 100644
--- a/setup.py
+++ b/setup.py
@@ -5,13 +5,13 @@ import httpie
 
 requirements = ['requests>=0.10.4', 'Pygments>=1.4']
 
-if sys.version_info < (2 , 7):
+if sys.version_info < (2, 7):
     requirements.append('argparse>=1.2.1')
 
 
 setup(name='httpie',version=httpie.__version__,
     description=httpie.__doc__.strip(),
-    url='https://github.com/jkbr/httpie',
+    url='http://httpie.org/',
     author=httpie.__author__,
     licens","diff --git a/setup.py b/setup.py
index e6cd692..ee64f22 100644
--- a/setup.py
+++ b/setup.py
@@ -5,13 +5,13 @@ import httpie
 
 requirements = ['requests>=0.10.4', 'Pygments>=1.4']
 
-if sys.version_info < (2 , 7):
+if sys.version_info < (2, 7):
     requirements.append('argparse>=1.2.1')
 
 
 setup(name='httpie',version=httpie.__version__,
     description=httpie.__doc__.strip(),
-    url='https://github.com/jkbr/httpie',
+    url='http://httpie.org/',
     author=httpie.__author__,
     licens",No
repositories/httpie,README.md,README,5ff43b659f3149255e77e65493b1944f23b83d41,b802f2b960ae5b460ab98d950aefea09baff7957,Fixed README.,"diff --git a/README.md b/README.md
index 553ec33..145307e 100644
--- a/README.md
+++ b/README.md
@@ -40,7 +40,7 @@ You can pass other types then just strings using the `field:=value` notation. It
 
 Produces the following JSON request:
 
-{""bool"": true, ""list"": [1, 2, 3], ""object"": {""a"": ""b"", ""c"": ""d""}}
+    {""bool"": true, ""list"": [1, 2, 3], ""object"": {""a"": ""b"", ""c"": ""d""}}
 
 You can use the `--form` flag to set `Content-Type` and serialize the data as `application/x-www-form-urlencoded`.
 
@@ -","diff --git a/README.md b/README.md
index 553ec33..145307e 100644
--- a/README.md
+++ b/README.md
@@ -40,7 +40,7 @@ You can pass other types then just strings using the `field:=value` notation. It
 
 Produces the following JSON request:
 
-{""bool"": true, ""list"": [1, 2, 3], ""object"": {""a"": ""b"", ""c"": ""d""}}
+    {""bool"": true, ""list"": [1, 2, 3], ""object"": {""a"": ""b"", ""c"": ""d""}}
 
 You can use the `--form` flag to set `Content-Type` and serialize the data as `application/x-www-form-urlencoded`.
 
@@ -",Yes
repositories/httpie,setup.py,Source Code,715e1b10475e0748e6c95ef25176a12612256465,ca8779d87948ab4963e11f5d51be1e7c17f27d8b,Improved setup.py,"diff --git a/setup.py b/setup.py
index 70184ea..80f0a57 100644
--- a/setup.py
+++ b/setup.py
@@ -1,19 +1,52 @@
+import os
 import sys
 from setuptools import setup
 import httpie
 
 
-requirements = ['requests>=0.10.4', 'Pygments>=1.4']
+if sys.argv[-1] == 'test':
+    os.system('python tests.py')
+    sys.exit()
+
 
+requirements = ['requests>=0.10.4', 'Pygments>=1.4']
 if sys.version_info < (2, 7):
     requirements.append('argparse>=1.2.1')
 
 
-setup(name='httpie',version=httpie.__version__,","diff --git a/setup.py b/setup.py
index 70184ea..80f0a57 100644
--- a/setup.py
+++ b/setup.py
@@ -1,19 +1,52 @@
+import os
 import sys
 from setuptools import setup
 import httpie
 
 
-requirements = ['requests>=0.10.4', 'Pygments>=1.4']
+if sys.argv[-1] == 'test':
+    os.system('python tests.py')
+    sys.exit()
 
+
+requirements = ['requests>=0.10.4', 'Pygments>=1.4']
 if sys.version_info < (2, 7):
     requirements.append('argparse>=1.2.1')
 
 
-setup(name='httpie',version=httpie.__version__,",No
repositories/httpie,httpie/__main__.py,Source Code,b7287107609c23bc884c6bbcc18de9b138cc98d9,715e1b10475e0748e6c95ef25176a12612256465,Factored out CLI parsing.,,,No
repositories/httpie,httpie/pretty.py,Source Code,b7287107609c23bc884c6bbcc18de9b138cc98d9,715e1b10475e0748e6c95ef25176a12612256465,Factored out CLI parsing.,,,No
repositories/httpie,httpie/cli.py,Source Code,f5d5ec22af09cee019939efcc65e24571c47761a,b7287107609c23bc884c6bbcc18de9b138cc98d9,Added --version.,,,No
repositories/httpie,README.md,README,2195280a70747970b16d6de976695e519e164459,f5d5ec22af09cee019939efcc65e24571c47761a,Added argument parsing tests.,"diff --git a/README.md b/README.md
index 145307e..7520615 100644
--- a/README.md
+++ b/README.md
@@ -34,7 +34,7 @@ Will issue the following request:
 
     {""name"": ""John"", ""email"": ""john@example.org""}
 
-You can pass other types then just strings using the `field:=value` notation. It allows you to set arbitrary JSON to the data fields:
+You can pass other types than just strings using the `field:=value` notation. It allows you to set arbitrary JSON to the data fields:
 
     http PUT httpie.org","diff --git a/README.md b/README.md
index 145307e..7520615 100644
--- a/README.md
+++ b/README.md
@@ -34,7 +34,7 @@ Will issue the following request:
 
     {""name"": ""John"", ""email"": ""john@example.org""}
 
-You can pass other types then just strings using the `field:=value` notation. It allows you to set arbitrary JSON to the data fields:
+You can pass other types than just strings using the `field:=value` notation. It allows you to set arbitrary JSON to the data fields:
 
     http PUT httpie.org",No
repositories/httpie,tests.py,Test Code,2195280a70747970b16d6de976695e519e164459,f5d5ec22af09cee019939efcc65e24571c47761a,Added argument parsing tests.,"diff --git a/tests.py b/tests.py
index 8aecdfb..7e2f8c2 100644
--- a/tests.py
+++ b/tests.py
@@ -1,6 +1,8 @@
 import unittest
+import argparse
 from StringIO import StringIO
 from httpie import __main__
+from httpie import cli
 
 
 TERMINAL_COLOR_END = '\x1b[39m'
@@ -17,7 +19,43 @@ def http(*args, **kwargs):
     return stdout.getvalue()
 
 
-# TODO: moar!
+class TestItemParsing(unittest.TestCase):
+
+    def setUp(self):
+        self.kv = cli.KeyValueType(
+            cli.SEP_HEADERS,
+      ","diff --git a/tests.py b/tests.py
index 8aecdfb..7e2f8c2 100644
--- a/tests.py
+++ b/tests.py
@@ -1,6 +1,8 @@
 import unittest
+import argparse
 from StringIO import StringIO
 from httpie import __main__
+from httpie import cli
 
 
 TERMINAL_COLOR_END = '\x1b[39m'
@@ -17,7 +19,43 @@ def http(*args, **kwargs):
     return stdout.getvalue()
 
 
-# TODO: moar!
+class TestItemParsing(unittest.TestCase):
+
+    def setUp(self):
+        self.kv = cli.KeyValueType(
+            cli.SEP_HEADERS,
+      ",No
repositories/httpie,README.md,README,6774998012ac1e3eae6cfd54b93e76e9e9fa967e,2195280a70747970b16d6de976695e519e164459,Updated README.,"diff --git a/README.md b/README.md
index 7520615..b59b47e 100644
--- a/README.md
+++ b/README.md
@@ -50,33 +50,38 @@ The data to be sent can also be passed via `stdin`:
 
 Most of the flags mirror the arguments you would use with `requests.request`. See `http -h`:
 
-    usage: http [-h] [--json | --form] [--traceback] [--ugly] [--headers | --body]
-                [--request] [--style STYLE] [--auth AUTH] [--verify VERIFY]
-                [--proxy PROXY] [--allow-redirects] [--file PATH]
-    ","diff --git a/README.md b/README.md
index 7520615..b59b47e 100644
--- a/README.md
+++ b/README.md
@@ -50,33 +50,38 @@ The data to be sent can also be passed via `stdin`:
 
 Most of the flags mirror the arguments you would use with `requests.request`. See `http -h`:
 
-    usage: http [-h] [--json | --form] [--traceback] [--ugly] [--headers | --body]
-                [--request] [--style STYLE] [--auth AUTH] [--verify VERIFY]
-                [--proxy PROXY] [--allow-redirects] [--file PATH]
-    ",No
repositories/httpie,tests.py,Test Code,8a4f50170696bbe2de8430bbfc90ba1e19b606fe,6774998012ac1e3eae6cfd54b93e76e9e9fa967e,Fixed tests for Python 2.6.,"diff --git a/tests.py b/tests.py
index 7e2f8c2..e8a7112 100644
--- a/tests.py
+++ b/tests.py
@@ -19,7 +19,32 @@ def http(*args, **kwargs):
     return stdout.getvalue()
 
 
-class TestItemParsing(unittest.TestCase):
+class BaseTest(unittest.TestCase):
+
+    def assertIn(self, member, container, msg=None):
+        sup = super(BaseTest, self)
+        if hasattr('sup', 'assertIn'):
+            sup.assertIn(member, container, msg)
+        else:
+            self.assert_(member in container, msg","diff --git a/tests.py b/tests.py
index 7e2f8c2..e8a7112 100644
--- a/tests.py
+++ b/tests.py
@@ -19,7 +19,32 @@ def http(*args, **kwargs):
     return stdout.getvalue()
 
 
-class TestItemParsing(unittest.TestCase):
+class BaseTest(unittest.TestCase):
+
+    def assertIn(self, member, container, msg=None):
+        sup = super(BaseTest, self)
+        if hasattr('sup', 'assertIn'):
+            sup.assertIn(member, container, msg)
+        else:
+            self.assert_(member in container, msg",No
repositories/httpie,httpie/__main__.py,Source Code,6d140978447adb83df4c2e9fc30474e3b952558a,8a4f50170696bbe2de8430bbfc90ba1e19b606fe,Added travis-ci configuration.,,,No
repositories/httpie,.travis.yml,Other,f4dde9d9b3f67824cb7cfe4b53826d2682051e1b,6d140978447adb83df4c2e9fc30474e3b952558a,Updated travis config.,"diff --git a/.travis.yml b/.travis.yml
index 21be0db..10c2ebe 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -6,5 +6,6 @@ python:
   #- 3.2
 script: python setup.py test
 install:
-  - pip -q install requests pygments argparse
+  - pip install requests pygments
+  - ""if [[ $TRAVIS_PYTHON_VERSION == '2.6' ]]; then pip install argparse; fi""
 
","diff --git a/.travis.yml b/.travis.yml
index 21be0db..10c2ebe 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -6,5 +6,6 @@ python:
   #- 3.2
 script: python setup.py test
 install:
-  - pip -q install requests pygments argparse
+  - pip install requests pygments
+  - ""if [[ $TRAVIS_PYTHON_VERSION == '2.6' ]]; then pip install argparse; fi""
 
",No
repositories/httpie,README.md,README,f4dde9d9b3f67824cb7cfe4b53826d2682051e1b,6d140978447adb83df4c2e9fc30474e3b952558a,Updated travis config.,"diff --git a/README.md b/README.md
index b59b47e..c215d59 100644
--- a/README.md
+++ b/README.md
@@ -1,10 +1,12 @@
 ## HTTPie: cURL for humans
 
+[![Build Status](https://secure.travis-ci.org/jkbr/httpie.png)](http://travis-ci.org/jkbr/httpie)
+
+
 HTTPie is a CLI frontend for [python-requests](http://python-requests.org) built out of frustration. It provides an `http` command that can be used to easily issue HTTP requests. It is meant to be used by humans to interact with HTTP-based APIs and we","diff --git a/README.md b/README.md
index b59b47e..c215d59 100644
--- a/README.md
+++ b/README.md
@@ -1,10 +1,12 @@
 ## HTTPie: cURL for humans
 
+[![Build Status](https://secure.travis-ci.org/jkbr/httpie.png)](http://travis-ci.org/jkbr/httpie)
+
+
 HTTPie is a CLI frontend for [python-requests](http://python-requests.org) built out of frustration. It provides an `http` command that can be used to easily issue HTTP requests. It is meant to be used by humans to interact with HTTP-based APIs and we",No
repositories/httpie,.travis.yml,Other,a44ef6c44351bcfb05ea55b4851eac74e7401a97,f4dde9d9b3f67824cb7cfe4b53826d2682051e1b,Fixed tests.,"diff --git a/.travis.yml b/.travis.yml
index 10c2ebe..36b8a13 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -4,7 +4,7 @@ python:
   - 2.7
   # TODO: Python 3
   #- 3.2
-script: python setup.py test
+script: python tests.py
 install:
   - pip install requests pygments
   - ""if [[ $TRAVIS_PYTHON_VERSION == '2.6' ]]; then pip install argparse; fi""
","diff --git a/.travis.yml b/.travis.yml
index 10c2ebe..36b8a13 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -4,7 +4,7 @@ python:
   - 2.7
   # TODO: Python 3
   #- 3.2
-script: python setup.py test
+script: python tests.py
 install:
   - pip install requests pygments
   - ""if [[ $TRAVIS_PYTHON_VERSION == '2.6' ]]; then pip install argparse; fi""
",No
repositories/httpie,tests.py,Test Code,a44ef6c44351bcfb05ea55b4851eac74e7401a97,f4dde9d9b3f67824cb7cfe4b53826d2682051e1b,Fixed tests.,"diff --git a/tests.py b/tests.py
index e8a7112..276784f 100644
--- a/tests.py
+++ b/tests.py
@@ -30,18 +30,18 @@ class BaseTest(unittest.TestCase):
 
     def assertNotIn(self, member, container, msg=None):
         sup = super(BaseTest, self)
-        if hasattr('sup', 'assertNotIn'):
-            sup.assertIn(member, container, msg)
+        if hasattr(sup, 'assertNotIn'):
+            sup.assertNotIn(member, container, msg)
         else:
             self.assert_(member not in container, msg","diff --git a/tests.py b/tests.py
index e8a7112..276784f 100644
--- a/tests.py
+++ b/tests.py
@@ -30,18 +30,18 @@ class BaseTest(unittest.TestCase):
 
     def assertNotIn(self, member, container, msg=None):
         sup = super(BaseTest, self)
-        if hasattr('sup', 'assertNotIn'):
-            sup.assertIn(member, container, msg)
+        if hasattr(sup, 'assertNotIn'):
+            sup.assertNotIn(member, container, msg)
         else:
             self.assert_(member not in container, msg",No
repositories/httpie,tests.py,Test Code,7d629b4d9480c73b50668e741fbb7ee110cf6a3e,a44ef6c44351bcfb05ea55b4851eac74e7401a97,Fixed tests II.,"diff --git a/tests.py b/tests.py
index 276784f..93a6bca 100644
--- a/tests.py
+++ b/tests.py
@@ -1,3 +1,4 @@
+import sys
 import unittest
 import argparse
 from StringIO import StringIO
@@ -21,25 +22,14 @@ def http(*args, **kwargs):
 
 class BaseTest(unittest.TestCase):
 
-    def assertIn(self, member, container, msg=None):
-        sup = super(BaseTest, self)
-        if hasattr('sup', 'assertIn'):
-            sup.assertIn(member, container, msg)
-        else:
+    if sys.version < (2, 7):
+","diff --git a/tests.py b/tests.py
index 276784f..93a6bca 100644
--- a/tests.py
+++ b/tests.py
@@ -1,3 +1,4 @@
+import sys
 import unittest
 import argparse
 from StringIO import StringIO
@@ -21,25 +22,14 @@ def http(*args, **kwargs):
 
 class BaseTest(unittest.TestCase):
 
-    def assertIn(self, member, container, msg=None):
-        sup = super(BaseTest, self)
-        if hasattr('sup', 'assertIn'):
-            sup.assertIn(member, container, msg)
-        else:
+    if sys.version < (2, 7):
+",No
